,AMZN,AMZN,AMZN,AMZN,AMZN,EKSO,EKSO,EKSO,EKSO,EKSO,SPLK,SPLK,SPLK,SPLK,SPLK,AAPL,AAPL,AAPL,AAPL,AAPL,BPMC,BPMC,BPMC,BPMC,BPMC,CRM,CRM,CRM,CRM,CRM
,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-26,1801.010009765625,1870.4599609375,1799.5,1868.77001953125,6005400,5.699999809265137,5.849999904632568,5.474999904632568,5.670000076293945,75567,150.6300048828125,153.66000366210938,150.00999450683594,151.9199981689453,855100,70.26520057220507,71.53817537365119,70.23559773265711,71.52090454101562,93121200,82.77999877929688,82.77999877929688,81.0199966430664,81.70999908447266,226400,163.39999389648438,164.52999877929688,163.27000427246094,164.50999450683594,2155500
2019-12-27,1882.9200439453125,1901.4000244140625,1866.010009765625,1869.800048828125,6186600,5.699999809265137,6.0,5.25,5.25,121493,152.66000366210938,152.66000366210938,149.25999450683594,151.50999450683594,885000,71.81940542751659,72.52250293800154,71.07930436988975,71.49375915527344,146266000,82.52999877929688,82.52999877929688,80.26000213623047,81.2699966430664,324900,164.86000061035156,165.4600067138672,163.89999389648438,164.97999572753906,3409900
2019-12-30,1874.0,1884.0,1840.6199951171875,1846.8900146484375,3674700,5.699999809265137,6.045000076293945,5.28000020980835,6.014999866485596,137067,151.3000030517578,151.3000030517578,147.0,148.9499969482422,1008200,71.4098810731377,72.20672591251997,70.3638740002225,71.91808319091797,144114400,81.5999984741211,82.36000061035156,79.0999984741211,80.69000244140625,423600,164.86000061035156,164.94000244140625,161.1999969482422,162.44000244140625,3197100
2019-12-31,1842.0,1853.260009765625,1832.22998046875,1847.8399658203125,2506500,6.014999866485596,6.150000095367432,5.849999904632568,5.864999771118164,63053,148.41000366210938,150.02999877929688,148.1699981689453,149.77000427246094,849300,71.52583211751944,72.45095844875983,71.42468406852682,72.44355773925781,100805600,80.52999877929688,81.69999694824219,80.0,80.11000061035156,250700,162.0399932861328,163.25999450683594,161.8000030517578,162.63999938964844,3273500
2020-01-02,1875.0,1898.010009765625,1864.1500244140625,1898.010009765625,4029000,6.150000095367432,6.150000095367432,5.684999942779541,6.0,130167,150.97000122070312,153.44000244140625,150.47000122070312,151.97999572753906,1112200,73.08250093850448,74.15811825673443,72.82346861203044,74.09644317626953,135480400,80.58999633789062,82.9800033569336,80.0,82.19000244140625,455300,163.9199981689453,167.07000732421875,163.5800018310547,166.99000549316406,5189300
2020-01-03,1864.5,1886.199951171875,1864.5,1874.969970703125,3764400,5.925000190734863,6.059999942779541,5.684999942779541,5.699999809265137,136207,148.61000061035156,152.5,148.39999389648438,152.05999755859375,895100,73.30700757709563,74.1531879716356,73.14665385515934,73.37608337402344,146322800,80.41999816894531,82.58000183105469,80.0,80.79000091552734,367400,165.05999755859375,166.77000427246094,165.0,166.1699981689453,3205400
2020-01-06,1860.0,1903.68994140625,1860.0,1902.8800048828125,4061800,5.849999904632568,6.375,5.670000076293945,6.105000019073486,169600,149.8000030517578,154.6199951171875,148.1300048828125,154.4600067138672,1568700,72.47810551427776,74.00024261689204,72.22153501541045,73.96076965332031,118387200,80.04000091552734,81.30000305175781,79.17500305175781,81.23999786376953,409000,165.0,173.6699981689453,164.4499969482422,173.4499969482422,8836200
2020-01-07,1904.5,1913.8900146484375,1892.0400390625,1906.8599853515625,4044900,6.150000095367432,6.554999828338623,5.880000114440918,5.985000133514404,95940,154.75999450683594,155.72000122070312,153.13999938964844,153.41000366210938,1930900,73.97064133307046,74.23214313462567,73.38843204770545,73.61293029785156,108872000,80.58999633789062,81.45999908447266,79.75,80.45999908447266,274000,173.22999572753906,176.8699951171875,172.08999633789062,176.0,8272700
2020-01-08,1898.0400390625,1911.0,1886.43994140625,1891.969970703125,3508000,5.894999980926514,6.239999771118164,5.775000095367432,6.135000228881836,76087,153.63999938964844,156.75,152.75,155.75999450683594,1870500,73.30947815894524,75.10545643640836,73.30947815894524,74.79708099365234,132079200,80.27999877929688,82.8949966430664,79.88999938964844,80.30000305175781,717600,175.22999572753906,178.85000610351562,174.75,177.3300018310547,7225100
2020-01-09,1909.8900146484375,1917.8199462890625,1895.800048828125,1901.050048828125,3167300,6.0,6.074999809265137,5.849999904632568,5.925000190734863,49607,157.1999969482422,157.66000366210938,153.58999633789062,154.52000427246094,1384800,75.79621626552819,76.58319101693324,75.53965331155916,76.38583374023438,170108400,81.73999786376953,84.9000015258789,79.37000274658203,80.81999969482422,1158500,178.83999633789062,179.89999389648438,177.2899932861328,179.60000610351562,5952900
2020-01-10,1905.3699951171875,1906.93994140625,1880.0,1883.1600341796875,2853700,6.375,6.375,5.550000190734863,5.550000190734863,171580,156.83999633789062,156.83999633789062,153.97000122070312,155.77999877929688,978600,76.62513136992428,77.13580290900373,76.04538403295226,76.55851745605469,140644800,83.0,87.43000030517578,80.94000244140625,82.22000122070312,899200,179.83999633789062,180.67999267578125,178.69000244140625,180.1999969482422,5111800
2020-01-13,1891.31005859375,1898.0,1880.800048828125,1891.300048828125,2780800,5.625,5.775000095367432,5.204999923706055,5.25,129433,157.0,157.72000122070312,155.9199981689453,156.4600067138672,1227800,76.88170498902043,78.2212861575777,76.7608166912431,78.19414520263672,121532000,82.36000061035156,83.05000305175781,74.08999633789062,75.63999938964844,1718500,181.25999450683594,184.4499969482422,181.1300048828125,183.85000610351562,6202600
2020-01-14,1885.8800048828125,1887.1099853515625,1858.550048828125,1869.43994140625,3440900,5.400000095367432,5.925000190734863,5.324999809265137,5.835000038146973,137393,155.7100067138672,158.6999969482422,155.3699951171875,157.0399932861328,1461600,78.1300000649337,78.34462815442652,77.0124478348149,77.13825988769531,161954400,75.02999877929688,79.44000244140625,74.16000366210938,76.7699966430664,1045900,183.5,183.85000610351562,182.0399932861328,182.1199951171875,4342300
2020-01-15,1872.25,1878.8599853515625,1855.0899658203125,1862.02001953125,2896600,5.849999904632568,5.940000057220459,5.625,5.744999885559082,85240,157.57000732421875,158.3699951171875,155.52999877929688,156.02000427246094,1471000,76.93352072316881,77.83397567131273,76.36610528980374,76.80770111083984,121923600,77.08999633789062,81.30000305175781,77.0,80.26000213623047,660000,181.67999267578125,183.08999633789062,180.6199951171875,181.05999755859375,3886600
2020-01-16,1882.989990234375,1885.5899658203125,1866.02001953125,1877.93994140625,2659500,5.849999904632568,6.090000152587891,5.684999942779541,5.744999885559082,72633,157.7100067138672,160.42999267578125,156.74000549316406,160.32000732421875,1527700,77.36276706779363,77.88330875630395,76.99271651784989,77.76982116699219,108829200,80.91000366210938,81.30000305175781,79.38999938964844,80.95999908447266,461800,182.22999572753906,183.11000061035156,180.9600067138672,182.69000244140625,3485300
2020-01-17,1885.8900146484375,1886.6400146484375,1857.25,1864.719970703125,3997300,5.699999809265137,5.804999828338623,5.385000228881836,5.474999904632568,92913,161.49000549316406,161.49000549316406,156.0,157.9600067138672,1641000,78.0239252526566,78.63327548287961,77.7106184852853,78.63081359863281,137816400,81.0,81.5,79.66000366210938,81.0999984741211,363600,183.22999572753906,183.33999633789062,181.36000061035156,182.22999572753906,4577000
2020-01-21,1865.0,1894.27001953125,1860.0,1892.0,3707800,5.699999809265137,5.775000095367432,5.534999847412109,5.775000095367432,59993,157.8300018310547,159.25,156.74000549316406,157.10000610351562,1053000,78.25089156358072,78.702349931521,77.95731751873019,78.09793853759766,110843200,81.0,81.47000122070312,79.62000274658203,79.73999786376953,729500,181.50999450683594,186.0,181.5,185.27000427246094,6302400
2020-01-22,1896.0899658203125,1902.5,1883.3399658203125,1887.4599609375,3216300,5.684999942779541,5.849999904632568,5.684999942779541,5.744999885559082,52080,158.24000549316406,159.24000549316406,156.17999267578125,156.44000244140625,1084200,78.59380663202995,78.94165508403916,78.28049984826345,78.37671661376953,101832400,77.75,78.29000091552734,69.01000213623047,69.81999969482422,1878900,185.38999938964844,186.44000244140625,182.69000244140625,182.75,4781800
2020-01-23,1885.1099853515625,1889.97998046875,1872.760009765625,1884.5799560546875,2484600,5.699999809265137,5.730000019073486,5.59499979019165,5.610000133514404,34620,156.5500030517578,158.4199981689453,155.0,157.83999633789062,1491800,78.43098115323131,78.83556582555886,77.87096652202469,78.75415802001953,104472000,67.50499725341797,68.4000015258789,65.0999984741211,67.19000244140625,3588900,183.2100067138672,184.3000030517578,181.3000030517578,183.97999572753906,4369000
2020-01-24,1891.3699951171875,1894.989990234375,1847.43994140625,1861.6400146484375,3766200,5.699999809265137,5.715000152587891,5.400000095367432,5.625,38307,159.41000366210938,160.97999572753906,156.41000366210938,157.0,910200,79.00579813975173,79.76563201141938,78.33230337970446,78.5271987915039,146537600,68.0999984741211,68.0999984741211,64.30000305175781,65.58000183105469,1864100,185.0,186.1300048828125,181.1300048828125,182.11000061035156,4653600
2020-01-27,1820.0,1841.0,1815.3399658203125,1828.3399658203125,3528500,5.550000190734863,5.610000133514404,5.429999828338623,5.445000171661377,27567,153.52999877929688,154.99000549316406,151.0399932861328,153.58999633789062,1370500,76.49191239687822,76.91376790101022,75.21400634936413,76.21807861328125,161940000,64.37999725341797,66.05000305175781,63.04999923706055,65.41000366210938,1309200,178.77000427246094,181.72999572753906,177.3000030517578,180.7100067138672,4239400
2020-01-28,1840.5,1858.1099853515625,1830.02001953125,1853.25,2808000,5.550000190734863,6.150000095367432,5.400000095367432,6.105000019073486,193453,153.85000610351562,156.4600067138672,153.08999633789062,155.57000732421875,1350800,77.11853314617288,78.54939220607751,77.0173850963038,78.37423706054688,162234000,65.68000030517578,66.41000366210938,64.79000091552734,65.11000061035156,751800,181.13999938964844,183.86000061035156,180.35000610351562,182.85000610351562,3445300
2020-01-29,1864.0,1874.75,1855.02001953125,1858.0,2088000,6.300000190734863,6.525000095367432,6.150000095367432,6.300000190734863,184987,156.7899932861328,156.7899932861328,154.64999389648438,155.6199951171875,967900,80.04194198234418,80.88072177572904,79.28457000242362,80.01480102539062,216229200,65.7300033569336,67.37999725341797,65.16999816894531,66.12000274658203,581100,184.0,184.10000610351562,181.6199951171875,181.77000427246094,2785500
2020-01-30,1858.0,1872.8699951171875,1850.6099853515625,1870.6800537109375,6327400,5.835000038146973,5.909999847412109,5.264999866485596,5.849999904632568,252500,155.11000061035156,158.97999572753906,155.0,158.69000244140625,1382600,79.07734054870751,79.95312387111608,78.63574476809204,79.89884948730469,126743200,65.26000213623047,65.81999969482422,62.86000061035156,64.2300033569336,643500,180.89999389648438,185.94000244140625,180.5399932861328,185.6699981689453,3715700
2020-01-31,2051.469970703125,2055.719970703125,2002.27001953125,2008.719970703125,15567300,5.849999904632568,5.849999904632568,5.414999961853027,5.519999980926514,48347,158.6699981689453,159.5500030517578,154.39999389648438,155.25999450683594,1169100,79.17353770529493,79.60526329700129,76.05524934640685,76.3562240600586,199588400,64.1500015258789,64.22000122070312,62.40999984741211,63.45000076293945,851400,184.86000061035156,186.02999877929688,180.7899932861328,182.30999755859375,4193300
2020-02-03,2010.5999755859375,2048.5,2000.25,2004.199951171875,5891700,5.550000190734863,5.820000171661377,5.429999828338623,5.474999904632568,39627,156.11000061035156,160.3300018310547,155.1999969482422,159.8800048828125,1297800,75.0709277647552,77.33810501454893,74.55779425183357,76.14654541015625,173788400,63.75,64.06999969482422,62.400001525878906,62.66999816894531,699700,183.25999450683594,185.8699951171875,181.85000610351562,185.4199981689453,4755200
2020-02-04,2029.8800048828125,2059.800048828125,2015.3699951171875,2049.669921875,5289300,5.550000190734863,6.0,5.474999904632568,5.610000133514404,116907,162.00999450683594,168.4199981689453,161.3300018310547,167.80999755859375,1892600,77.787094218598,78.85531105264629,77.3726393977252,78.66041564941406,136616400,63.47999954223633,64.62999725341797,62.790000915527344,63.939998626708984,900000,188.0,189.69000244140625,186.64999389648438,188.33999633789062,3983200
2020-02-05,2071.02001953125,2071.02001953125,2032.0,2039.8699951171875,4376200,5.699999809265137,5.849999904632568,5.699999809265137,5.730000019073486,25800,170.50999450683594,170.74000549316406,163.07000732421875,163.8800048828125,2459400,79.81249045371291,80.11840399163493,78.6850756334859,79.30182647705078,118826800,63.95000076293945,66.25,63.95000076293945,65.33000183105469,924200,190.39999389648438,190.5500030517578,182.86000061035156,185.49000549316406,6162700
2020-02-06,2041.02001953125,2056.300048828125,2024.800048828125,2050.22998046875,3183000,5.849999904632568,6.0,5.699999809265137,5.804999828338623,54593,164.60000610351562,164.9499969482422,161.1999969482422,162.6699981689453,1125400,79.57814604230641,80.23190056540966,79.00826874776186,80.22943115234375,105425600,66.31999969482422,66.31999969482422,61.45000076293945,61.810001373291016,1767800,186.8300018310547,187.55999755859375,184.24000549316406,186.72999572753906,4102700
2020-02-07,2041.989990234375,2098.530029296875,2038.0999755859375,2079.280029296875,5095300,6.0,6.0,5.505000114440918,5.65500020980835,31527,162.3300018310547,165.44000244140625,160.69000244140625,162.5500030517578,971600,79.7175488168992,79.97225297427619,78.63691071670203,79.13890075683594,117684000,61.2400016784668,62.369998931884766,60.599998474121094,61.5,964600,186.85000610351562,188.64999389648438,185.64999389648438,185.72000122070312,3713100
2020-02-10,2085.010009765625,2135.60009765625,2084.9599609375,2133.909912109375,5056200,5.849999904632568,5.849999904632568,5.429999828338623,5.489999771118164,29673,162.74000549316406,167.75999450683594,162.1699981689453,167.16000366210938,1140200,77.69227480688224,79.5147705078125,77.61067378819007,79.5147705078125,109348800,61.189998626708984,62.189998626708984,60.599998474121094,61.7400016784668,759100,186.1699981689453,189.27000427246094,185.55999755859375,189.1199951171875,3873500
2020-02-11,2150.89990234375,2185.949951171875,2136.0,2150.800048828125,5746000,5.730000019073486,5.730000019073486,5.429999828338623,5.489999771118164,16553,169.47999572753906,171.1699981689453,166.39999389648438,168.10000610351562,1610400,80.02170221913967,80.09588495518895,78.81247079557993,79.03502655029297,94323200,62.06999969482422,63.66999816894531,61.779998779296875,63.060001373291016,802600,191.47999572753906,192.60000610351562,188.64999389648438,189.11000061035156,4299200
2020-02-12,2163.199951171875,2180.25,2155.2900390625,2160.0,3334300,5.550000190734863,5.699999809265137,5.460000038146973,5.519999980926514,21560,169.8000030517578,170.4199981689453,165.41000366210938,169.83999633789062,1237400,79.49499074413434,80.91688452906936,79.49499074413434,80.91194152832031,113730400,63.65999984741211,65.1500015258789,62.9900016784668,64.73999786376953,583600,189.7100067138672,190.52000427246094,186.77000427246094,189.4600067138672,4535400
